[11:15:52] [main/INFO]: ModLauncher running: args [--username, Casmin7, --version, forge-43.2.6, --gameDir, D:\Games\Mc\Instances\Starlight Society, --assetsDir, D:\Games\Mc\Install\assets, --assetIndex, 1.19, --uuid, 82f7ff2fdabd4b699217fbbd8d63ccff, --accessToken, ????????, --clientId, Y2IxMmNmNWYtOGZiNS00ZDYyLTg1NTgtM2E3MDIxMzRlNGZi, --xuid, 2535466807799235, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.6, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[11:15:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:gui took 10.84 ms
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:debug ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:debug took 10.90 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:forge_gui ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:forge_gui took 2.200 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: visualworkbench:crafting ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: visualworkbench:crafting took 2.000 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: artifacts:main ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: artifacts:main took 1.500 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: ars_nouveau:main ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: ars_nouveau:main took 2.500 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: toolbelt:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: toolbelt:jei_plugin took 1.300 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: jade:main ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: jade:main took 3.500 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: nethersdelight:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: nethersdelight:jei_plugin took 1.400 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: create:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: create:jei_plugin took 1.506 ms
[11:16:57] [Render thread/INFO]: Registering gui handlers: justenoughprofessions:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: justenoughprofessions:jei_plugin took 3.800 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: quark:quark ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: quark:quark took 363.1 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: ars_elemental:main ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: ars_elemental:main took 3.100 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: delightful:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: delightful:jei_plugin took 1.800 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: createaddition:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: createaddition:jei_plugin took 1.800 ?s
[11:16:57] [Render thread/INFO]: Registering gui handlers: ad_astra:jei ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: ad_astra:jei took 5.198 ms
[11:16:57] [Render thread/INFO]: Registering gui handlers: ad_astra_giselle_addon:jei ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: ad_astra_giselle_addon:jei took 1.495 ms
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:internal ...
[11:16:57] [Render thread/INFO]: Registering gui handlers: jei:internal took 3.500 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:minecraft ...
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:minecraft took 49.30 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: minecraft:jeresources ...
[11:16:57] [Render thread/INFO]: Registering Runtime: minecraft:jeresources took 14.70 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: supplementaries:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: supplementaries:jei_plugin took 2.000 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: farmersdelight:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: farmersdelight:jei_plugin took 1.700 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: curios:curios ...
[11:16:57] [Render thread/INFO]: Registering Runtime: curios:curios took 28.00 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: patchouli:patchouli ...
[11:16:57] [Render thread/INFO]: Registering Runtime: patchouli:patchouli took 5.100 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: trashslot:trashslot ...
[11:16:57] [Render thread/INFO]: Registering Runtime: trashslot:trashslot took 19.00 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:gui ...
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:gui took 5.100 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:debug ...
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:debug took 6.800 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:forge_gui ...
[11:16:57] [Render thread/INFO]: Starting JEI GUI
[11:16:57] [Render thread/INFO]: Building ingredient list...
[11:16:57] [Render thread/INFO]: Building ingredient list took 2.730 ms
[11:16:57] [Render thread/INFO]: Building ingredient filter...
[11:16:57] [Render thread/INFO]: Loading config file: D:\Games\Mc\Instances\Starlight Society\config\jei\jei-client.ini
[11:16:57] [Render thread/INFO]: Adding 4883 ingredients
[11:16:57] [Render thread/INFO]: Added 4883 ingredients
[11:16:57] [Render thread/INFO]: Building ingredient filter took 291.8 ms
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:forge_gui took 389.3 ms
[11:16:57] [Render thread/INFO]: Registering Runtime: visualworkbench:crafting ...
[11:16:57] [Render thread/INFO]: Registering Runtime: visualworkbench:crafting took 4.100 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: artifacts:main ...
[11:16:57] [Render thread/INFO]: Registering Runtime: artifacts:main took 1.400 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: ars_nouveau:main ...
[11:16:57] [Render thread/INFO]: Registering Runtime: ars_nouveau:main took 9.100 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: toolbelt:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: toolbelt:jei_plugin took 1.600 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jade:main ...
[11:16:57] [Render thread/INFO]: Registering Runtime: jade:main took 3.200 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: nethersdelight:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: nethersdelight:jei_plugin took 1.300 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: create:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: create:jei_plugin took 1.100 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: justenoughprofessions:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: justenoughprofessions:jei_plugin took 900.0 ns
[11:16:57] [Render thread/INFO]: Registering Runtime: quark:quark ...
[11:16:57] [Render thread/INFO]: Registering Runtime: quark:quark took 5.900 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: ars_elemental:main ...
[11:16:57] [Render thread/INFO]: Registering Runtime: ars_elemental:main took 1.400 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: delightful:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: delightful:jei_plugin took 1.200 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: createaddition:jei_plugin ...
[11:16:57] [Render thread/INFO]: Registering Runtime: createaddition:jei_plugin took 1.400 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: ad_astra:jei ...
[11:16:57] [Render thread/INFO]: Registering Runtime: ad_astra:jei took 900.0 ns
[11:16:57] [Render thread/INFO]: Registering Runtime: ad_astra_giselle_addon:jei ...
[11:16:57] [Render thread/INFO]: Registering Runtime: ad_astra_giselle_addon:jei took 6.000 ?s
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:internal ...
[11:16:57] [Render thread/INFO]: Registering Runtime: jei:internal took 1.500 ?s
[11:16:57] [Render thread/INFO]: Building runtime took 426.8 ms
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:minecraft ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:minecraft took 11.00 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: minecraft:jeresources ...
[11:16:57] [Render thread/INFO]: Sending Runtime: minecraft:jeresources took 6.900 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: supplementaries:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: supplementaries:jei_plugin took 1.200 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: farmersdelight:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: farmersdelight:jei_plugin took 1.000 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: curios:curios ...
[11:16:57] [Render thread/INFO]: Sending Runtime: curios:curios took 1.100 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: patchouli:patchouli ...
[11:16:57] [Render thread/INFO]: Sending Runtime: patchouli:patchouli took 2.600 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: trashslot:trashslot ...
[11:16:57] [Render thread/INFO]: Sending Runtime: trashslot:trashslot took 7.000 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:gui ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:gui took 1.500 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:debug ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:debug took 4.700 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:forge_gui ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:forge_gui took 900.0 ns
[11:16:57] [Render thread/INFO]: Sending Runtime: visualworkbench:crafting ...
[11:16:57] [Render thread/INFO]: Sending Runtime: visualworkbench:crafting took 900.0 ns
[11:16:57] [Render thread/INFO]: Sending Runtime: artifacts:main ...
[11:16:57] [Render thread/INFO]: Sending Runtime: artifacts:main took 3.100 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: ars_nouveau:main ...
[11:16:57] [Render thread/INFO]: Sending Runtime: ars_nouveau:main took 1.300 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: toolbelt:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: toolbelt:jei_plugin took 2.600 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: jade:main ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jade:main took 4.700 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: nethersdelight:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: nethersdelight:jei_plugin took 900.0 ns
[11:16:57] [Render thread/INFO]: Sending Runtime: create:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: create:jei_plugin took 2.200 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: justenoughprofessions:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: justenoughprofessions:jei_plugin took 1.100 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: quark:quark ...
[11:16:57] [Render thread/INFO]: Ingredients are being removed at runtime: 10 net.minecraft.world.item.ItemStack
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 pipe quark:pipe
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 bonded_ravager_hide quark:bonded_ravager_hide
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 crate quark:crate
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 tater_in_a_jar supplementaries:tater_in_a_jar
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 tiny_potato quark:tiny_potato
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 magnet quark:magnet
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 encased_pipe quark:encased_pipe
[11:16:57] [Render thread/ERROR]: Could not find a matching ingredient to remove: 1 magnetized_block quark:magnetized_block
[11:16:57] [Render thread/INFO]: Sending Runtime: quark:quark took 7.357 ms
[11:16:57] [Render thread/INFO]: Sending Runtime: ars_elemental:main ...
[11:16:57] [Render thread/INFO]: Sending Runtime: ars_elemental:main took 2.700 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: delightful:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: delightful:jei_plugin took 1.200 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: createaddition:jei_plugin ...
[11:16:57] [Render thread/INFO]: Sending Runtime: createaddition:jei_plugin took 1.000 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: ad_astra:jei ...
[11:16:57] [Render thread/INFO]: Sending Runtime: ad_astra:jei took 3.600 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: ad_astra_giselle_addon:jei ...
[11:16:57] [Render thread/INFO]: Sending Runtime: ad_astra_giselle_addon:jei took 1.600 ?s
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:internal ...
[11:16:57] [Render thread/INFO]: Sending Runtime: jei:internal took 6.800 ?s
[11:16:57] [Render thread/INFO]: Starting JEI took 1.712 s
[11:16:57] [Render thread/INFO]: Ingredients are being removed at runtime: 2 net.minecraft.world.item.ItemStack
[11:16:58] [Render thread/INFO]: Started 10 worker threads
[11:16:59] [Render thread/INFO]: Minimap updated server level id: -1990134306 for world ResourceKey[minecraft:dimension / minecraft:overworld]
[11:16:59] [Render thread/INFO]: Synced supplementaries-common.toml configs
[11:16:59] [Netty Client IO #1/INFO]: Decoded Weapon Attribute registry in 6 string chunks
[11:16:59] [Render thread/WARN]: Unknown custom packet identifier: simplebackups:netchannel
[11:16:59] [Render thread/INFO]: Received config from the server: {}
[11:17:00] [Render thread/INFO]: Loaded 110 advancements
[11:17:07] [Render thread/INFO]: Destroying pipeline OVERWORLD
[11:17:07] [Render thread/INFO]: Shaders are disabled because enableShaders is set to false in iris.properties
[11:17:07] [Render thread/INFO]: Shaders are disabled
[11:17:07] [Render thread/INFO]: Creating pipeline for dimension OVERWORLD
[11:17:07] [Render thread/INFO]: [System] [CHAT] Shaders disabled!
[11:17:12] [Render thread/WARN]: Unknown custom packet identifier: voicechat:player_states
[11:17:12] [Render thread/INFO]: Received secret
[11:17:12] [Render thread/INFO]: Connecting to server: 'minecraft.drakesmith.net:24454'
[11:17:12] [Render thread/WARN]: Unknown custom packet identifier: voicechat:secret
[11:17:12] [VoiceChatAuthenticationThread/INFO]: Trying to authenticate voice connection
[11:17:12] [Render thread/INFO]: [CHAT] <LibraryOfStupid> yooo
[11:17:12] [VoiceChatConnectionThread/INFO]: Server acknowledged authentication
[11:17:12] [NativeInitializationThread/INFO]: Using Opus version 'libopus 1.3.1'
[11:17:12] [Render thread/WARN]: Unknown custom packet identifier: voicechat:player_state
[11:17:12] [Render thread/WARN]: Unknown custom packet identifier: voicechat:player_state
[11:18:37] [Render thread/INFO]: [CHAT] <LibraryOfStupid> casmin
[11:20:35] [Render thread/INFO]: [CHAT] <Casmin7> hello
[11:21:34] [Render thread/INFO]: [CHAT] <Casmin7> how are ya
[11:21:39] [Render thread/INFO]: [CHAT] <LibraryOfStupid> good
[11:22:21] [Render thread/INFO]: [CHAT] <LibraryOfStupid> question
[11:22:26] [Render thread/INFO]: [CHAT] <Casmin7> yes?
[11:22:27] [Render thread/INFO]: [CHAT] <LibraryOfStupid> what create mod is this ?
[11:22:37] [Render thread/INFO]: [CHAT] <Casmin7> ?
[11:22:44] [Render thread/INFO]: [CHAT] <LibraryOfStupid> version and
[11:22:44] [Render thread/INFO]: Loaded 113 advancements
[11:22:47] [Render thread/INFO]: [CHAT] <LibraryOfStupid> that
[11:22:56] [Render thread/INFO]: [CHAT] <Casmin7> latest for 1.19.2
[11:23:31] [Render thread/INFO]: [CHAT] <LibraryOfStupid> where you at ?
[11:23:42] [Render thread/INFO]: [CHAT] <Casmin7> spawn
[11:23:54] [Render thread/INFO]: [CHAT] <Casmin7> what was the issue with better combat?
[11:24:29] [Render thread/INFO]: [CHAT] <LibraryOfStupid> try like using the axe
[11:24:43] [Render thread/INFO]: [CHAT] <LibraryOfStupid> why does it float when hitting
[11:25:15] [Render thread/INFO]: [CHAT] <Casmin7> thats from better combat
[11:25:21] [Render thread/INFO]: [CHAT] <Casmin7> its just how it is
[11:25:23] [Render thread/INFO]: [CHAT] <LibraryOfStupid> personally like to play with people
[11:25:28] [Render thread/INFO]: [CHAT] <LibraryOfStupid> ok then no prb
[11:25:30] [Render thread/INFO]: [CHAT] <Casmin7> same goes for swords
[11:25:34] [Render thread/INFO]: [CHAT] <LibraryOfStupid> can we team up ?
